transaction_id,timestamp,date,month,hour,day_of_week,customer_name,age_group,gender,occupation,phone_number,city,township,platform,device_type,transaction_type,amount_mmk,fee_mmk,net_amount_mmk,status,description
TXN-PDEE-37415754,12/27/2024 9:00,12/27/2024,2024-12,9,Friday,Ma Htun,45-54,Female,Business Owner,9954434481,Mandalay,Patheingyi,Wave Money,Android,P2P Transfer,500000,0,500000,Completed,Transfer to Kyaw Htay
TXN-LGWG-71165816,7/20/2024 1:41,7/20/2024,2024-07,1,Saturday,Aye Naing,55+,Female,Private Sector Employee,9436945005,Naypyitaw,Pobbathiri,OK Dollar,Feature Phone,P2P Transfer,357000,0,357000,Completed,Rent payment
TXN-KJMD-86511951,11/19/2024 2:48,11/19/2024,2024-11,2,Tuesday,Nge Htay,35-44,Female,Government Employee,9316527172,Yangon,Thingangyun,CB Pay,Android,Bill Payment,27000,0,27000,Completed,Pay School Fees
TXN-MDKY-65105847,2/22/2024 8:50,2/22/2024,2024-02,8,Thursday,Myo Oo,18-24,Male,Factory Worker,9451820916,Naypyitaw,Ottarathiri,Wave Money,Android,Bill Payment,170000,0,170000,Completed,Pay Electricity (YESC)
TXN-ENON-14552534,2/7/2024 10:28,2/7/2024,2024-02,10,Wednesday,Wai Lay,35-44,Female,Government Employee,9437972457,Myitkyina,Myitkyina Township,Wave Money,Android,P2P Transfer,444500,0,444500,Completed,Payment for goods
TXN-HXWN-14966767,3/5/2024 17:11,3/5/2024,2024-03,17,Tuesday,Shwe Moe,18-24,Male,Government Employee,9333617213,Yangon,Hlaing,OK Dollar,Android,P2P Transfer,98500,1000,97500,Completed,Payment for goods
TXN-WNMP-82950619,2/3/2024 0:18,2/3/2024,2024-02,0,Saturday,Nan Nge,25-34,Female,Private Sector Employee,9765410225,Mandalay,Maha Aungmye,KBZPay,Android,P2P Transfer,208500,0,208500,Completed,Rent payment
TXN-ATPQ-24350854,3/26/2024 21:01,3/26/2024,2024-03,21,Tuesday,Khin Kyaw,25-34,Male,Healthcare Worker,9985236687,Yangon,Mayangon,KBZPay,Android,Bill Payment,35500,0,35500,Completed,Pay Electricity (YESC)
TXN-WLHV-25304357,1/20/2024 17:04,1/20/2024,2024-01,17,Saturday,Min Maung,18-24,Female,Private Sector Employee,9434728633,Yangon,Insein,Wave Money,Android,Merchant Payment,46000,0,46000,Completed,Purchase at Total Energies
TXN-XIGG-37097432,1/22/2024 17:48,1/22/2024,2024-01,17,Monday,Yee Hlaing,18-24,Male,Government Employee,980962272,Mandalay,Patheingyi,AYAPay,Android,Merchant Payment,150000,0,150000,Completed,Purchase at Mytel
TXN-GBTW-70370886,3/8/2024 16:38,3/8/2024,2024-03,16,Friday,Aung Myint,45-54,Female,Freelancer,9964984362,Yangon,Bahan,Wave Money,iOS,P2P Transfer,258500,0,258500,Completed,Money sent to family
TXN-DHNX-75307697,8/5/2024 12:12,8/5/2024,2024-08,12,Monday,Phyu Zaw,25-34,Female,Freelancer,9250563411,Pathein,Maubin,AYAPay,Android,P2P Transfer,260000,0,260000,Completed,Transfer to Aung Moe
TXN-PDUM-52206104,5/28/2024 9:32,5/28/2024,2024-05,9,Tuesday,Naing Thu,18-24,Female,Government Employee,9760051405,Mandalay,Aungmyaythazan,OK Dollar,Android,Merchant Payment,53000,0,53000,Completed,Purchase at Total Energies
TXN-CHZC-01896461,4/16/2024 14:02,4/16/2024,2024-04,14,Tuesday,Aung Lin,35-44,Male,Freelancer,974227113,Mawlamyine,Mawlamyine Township,CB Pay,Android,Cash In,254500,0,254500,Completed,Cash deposit at agent
TXN-VJCE-74218188,4/12/2024 9:04,4/12/2024,2024-04,9,Friday,Thida Moe,18-24,Female,Government Employee,9439710248,Taunggyi,Lawksawk,AYAPay,Android,Cash In,276000,0,276000,Failed,Cash deposit at agent
TXN-VYKC-45100901,6/13/2024 6:48,6/13/2024,2024-06,6,Thursday,Pyae Zaw,55+,Female,Business Owner,9431970546,Yangon,Insein,AYAPay,Feature Phone,Bill Payment,56000,0,56000,Completed,Pay Insurance Premium
TXN-DMFB-03672241,2/1/2024 14:49,2/1/2024,2024-02,14,Thursday,Nan Htay,18-24,Female,Trader / Merchant,9960214629,Dawei,Dawei Township,Wave Money,Android,Bill Payment,114000,0,114000,Completed,Pay Electricity (YESC)
TXN-GFXY-97639721,3/18/2024 8:48,3/18/2024,2024-03,8,Monday,Aye Naing,25-34,Female,Business Owner,9761470827,Mandalay,Amarapura,Wave Money,iOS,P2P Transfer,116500,0,116500,Completed,Personal transfer
TXN-IGQV-98975820,6/22/2024 10:44,6/22/2024,2024-06,10,Saturday,Pyae Htay,18-24,Male,Private Sector Employee,984768342,Naypyitaw,Pobbathiri,Wave Money,iOS,Merchant Payment,78000,0,78000,Failed,Purchase at Bangkok Airways
TXN-KIVQ-59367610,12/26/2024 16:58,12/26/2024,2024-12,16,Thursday,Thida Nge,18-24,Female,Trader / Merchant,989925502,Mandalay,Patheingyi,OK Dollar,Android,Cash In,615500,0,615500,Completed,ATM cash in
TXN-CPHH-89989903,10/25/2024 15:41,10/25/2024,2024-10,15,Friday,Phyu Htay,55+,Male,Private Sector Employee,9266829635,Pathein,Maubin,Wave Money,Feature Phone,P2P Transfer,131500,0,131500,Completed,Rent payment
TXN-TEBD-80897572,10/21/2024 18:01,10/21/2024,2024-10,18,Monday,Myat Aung,25-34,Female,Business Owner,9421276528,Dawei,Yebyu,KBZPay,Android,Mobile Top-up,2000,0,2000,Completed,Atom (Telenor) top-up 3000 MMK
TXN-QAZA-82998538,12/8/2024 16:18,12/8/2024,2024-12,16,Sunday,Zaw Zaw,35-44,Female,Business Owner,9738904633,Mandalay,Amarapura,KBZPay,Android,Merchant Payment,40500,0,40500,Completed,Purchase at AIA Myanmar
TXN-PABV-71007278,10/19/2024 10:40,10/19/2024,2024-10,10,Saturday,Soe Nge,45-54,Female,Trader / Merchant,956000258,Yangon,Tamwe,AYAPay,Android,Merchant Payment,37000,0,37000,Completed,Purchase at CB Bank
TXN-EIAC-52092940,5/19/2024 10:29,5/19/2024,2024-05,10,Sunday,Thida Aye,25-34,Male,Private Sector Employee,9438196482,Yangon,Bahan,Wave Money,Feature Phone,Cash Out,500000,7500,492500,Completed,Cash withdrawal at agent
TXN-VWWH-86066749,11/22/2024 15:54,11/22/2024,2024-11,15,Friday,Naing Htay,45-54,Male,Business Owner,9316404120,Mawlamyine,Mawlamyine Township,KBZPay,Android,Mobile Top-up,2500,0,2500,Completed,Ooredoo top-up 1000 MMK
TXN-VDLS-32661116,12/29/2024 8:10,12/29/2024,2024-12,8,Sunday,Thida Lwin,25-34,Male,Government Employee,983665722,Yangon,Thingangyun,CB Pay,iOS,P2P Transfer,37500,1000,36500,Completed,Rent payment
TXN-UVWZ-02566247,6/19/2024 11:18,6/19/2024,2024-06,11,Wednesday,Thura Min,18-24,Male,Business Owner,9433513052,Bago,Bago Township,AYAPay,Android,P2P Transfer,139500,0,139500,Failed,Payment for goods
TXN-RZLM-31544913,5/19/2024 13:23,5/19/2024,2024-05,13,Sunday,Shwe Zin,25-34,Male,Freelancer,9326199423,Mandalay,Amarapura,KBZPay,Feature Phone,Cash Out,136500,2500,134000,Failed,Cash withdrawal at agent
TXN-NTCK-42215484,1/4/2024 19:21,1/4/2024,2024-01,19,Thursday,Htet Aye,18-24,Male,Trader / Merchant,9339856012,Mawlamyine,Mudon,KBZPay,Android,Merchant Payment,37500,0,37500,Completed,Purchase at KFC Myanmar
TXN-CUIG-02783437,3/12/2024 22:47,3/12/2024,2024-03,22,Tuesday,Phyo Kyaw,45-54,Female,Private Sector Employee,9983831849,Yangon,Dagon,CB Pay,Android,Cash Out,412000,5000,407000,Completed,ATM withdrawal
TXN-MLEA-58620747,6/20/2024 12:15,6/20/2024,2024-06,12,Thursday,Zaw Lwin,25-34,Female,Trader / Merchant,9319040907,Dawei,Yebyu,CB Pay,Android,P2P Transfer,170500,500,170000,Completed,Transfer to Nyein Nyi
TXN-HLXX-56730980,3/23/2024 19:57,3/23/2024,2024-03,19,Saturday,Aye Shwe,25-34,Male,Student,9769064771,Bago,Tanatpin,OK Dollar,iOS,Merchant Payment,5000,0,5000,Completed,Purchase at MPRL Fuel Station
TXN-NBHU-76957943,10/1/2024 20:35,10/1/2024,2024-10,20,Tuesday,Aung Maung,35-44,Male,Factory Worker,971041459,Mawlamyine,Kyaikmaraw,KBZPay,Android,Merchant Payment,34000,0,34000,Completed,Purchase at KFC Myanmar
TXN-ONUR-55266567,3/18/2024 15:52,3/18/2024,2024-03,15,Monday,Mg Soe,35-44,Female,Private Sector Employee,9767457314,Myitkyina,Waingmaw,AYAPay,Android,Merchant Payment,48500,0,48500,Completed,Purchase at Myanmar Plaza
TXN-TNKF-41685822,2/29/2024 21:36,2/29/2024,2024-02,21,Thursday,Zaw Kyaw,18-24,Female,Business Owner,9424728123,Yangon,Insein,KBZPay,iOS,Cash In,753500,0,753500,Completed,Bank transfer in
TXN-VIPY-94971354,1/20/2024 9:03,1/20/2024,2024-01,9,Saturday,Phyu Aye,18-24,Male,Government Employee,9732407875,Naypyitaw,Ottarathiri,OK Dollar,Android,P2P Transfer,490000,1000,489000,Completed,Payment for goods
TXN-EZOO-78446084,5/23/2024 19:52,5/23/2024,2024-05,19,Thursday,Thura Tun,18-24,Male,Private Sector Employee,9987861031,Yangon,Mayangon,Wave Money,iOS,P2P Transfer,132000,0,132000,Completed,Payment for goods
TXN-HPRM-76482851,2/21/2024 15:27,2/21/2024,2024-02,15,Wednesday,Su Zin,18-24,Male,Trader / Merchant,9984012897,Taunggyi,Hopong,CB Pay,iOS,Merchant Payment,23500,0,23500,Completed,Purchase at Grab Myanmar
TXN-PHQU-55757243,4/21/2024 15:31,4/21/2024,2024-04,15,Sunday,Pyae Aye,18-24,Female,Freelancer,9985790737,Yangon,Bahan,CB Pay,Android,P2P Transfer,61000,1000,60000,Completed,Transfer to Soe Nge
TXN-PSRD-43329002,7/29/2024 14:23,7/29/2024,2024-07,14,Monday,Pyae Khaing,25-34,Male,Government Employee,9444589714,Yangon,Mingaladon,AYAPay,Android,Mobile Top-up,5000,0,5000,Completed,Mytel top-up 3000 MMK
TXN-SXWQ-70175302,7/25/2024 13:18,7/25/2024,2024-07,13,Thursday,Thura Maung,55+,Female,Farmer,9967824556,Yangon,Kamayut,OK Dollar,iOS,Mobile Top-up,4000,0,4000,Completed,MPT top-up 10000 MMK
TXN-SBLZ-04312632,6/6/2024 8:03,6/6/2024,2024-06,8,Thursday,Su Maung,35-44,Male,Government Employee,9339824741,Yangon,Hlaing,Wave Money,Android,Merchant Payment,23000,0,23000,Completed,Purchase at City Express Courier
TXN-KGOW-35261518,12/1/2024 10:36,12/1/2024,2024-12,10,Sunday,Nyein Tun,35-44,Male,Farmer,9962142369,Yangon,Sanchaung,Wave Money,Android,Cash In,256500,0,256500,Completed,Cash deposit at agent
TXN-ZCZY-09302670,9/10/2024 18:45,9/10/2024,2024-09,18,Tuesday,Phyo Lin,18-24,Female,Private Sector Employee,9498344149,Mandalay,Maha Aungmye,KBZPay,iOS,Cash In,327500,0,327500,Completed,ATM cash in
TXN-WUHD-76697614,6/17/2024 16:29,6/17/2024,2024-06,16,Monday,Myat Soe,25-34,Male,Government Employee,9960612943,Yangon,Sanchaung,KBZPay,Android,Mobile Top-up,5500,0,5500,Completed,Ooredoo top-up 5000 MMK
TXN-IBAP-35647096,8/17/2024 8:51,8/17/2024,2024-08,8,Saturday,Kyaw Thu,45-54,Female,Private Sector Employee,994975019,Pathein,Pathein Township,AYAPay,Android,Mobile Top-up,3000,0,3000,Completed,Atom (Telenor) top-up 2000 MMK
TXN-AHQE-95128272,2/14/2024 8:11,2/14/2024,2024-02,8,Wednesday,Zaw Naing,18-24,Female,Government Employee,993317087,Mandalay,Chanayethazan,OK Dollar,Feature Phone,Bill Payment,37000,0,37000,Completed,Pay Government Fee
TXN-FQFX-70204489,5/22/2024 8:41,5/22/2024,2024-05,8,Wednesday,Htet Thant,35-44,Female,Business Owner,9334197546,Yangon,Thingangyun,AYAPay,Feature Phone,Bill Payment,200000,0,200000,Completed,Pay Water (YCDC)
TXN-WZTW-97981078,6/16/2024 17:03,6/16/2024,2024-06,17,Sunday,Kyaw Maung,45-54,Female,Business Owner,9734025883,Naypyitaw,Dekkhina,AYAPay,Android,P2P Transfer,500000,0,500000,Completed,Payment for goods
TXN-JYMG-32182986,3/25/2024 15:59,3/25/2024,2024-03,15,Monday,Shwe Myint,18-24,Female,Business Owner,9769298842,Yangon,Tamwe,AYAPay,Android,Mobile Top-up,5000,0,5000,Completed,Atom (Telenor) top-up 1000 MMK
TXN-CJGD-87539524,5/17/2024 20:01,5/17/2024,2024-05,20,Friday,Thu Moe,55+,Female,Student,9311266109,Naypyitaw,Pobbathiri,Wave Money,iOS,P2P Transfer,248500,0,248500,Completed,Transfer to Phyu Shwe
TXN-OZKS-38206108,3/10/2024 21:30,3/10/2024,2024-03,21,Sunday,Thura Thu,25-34,Female,Private Sector Employee,9256831901,Mandalay,Chanayethazan,CB Pay,iOS,P2P Transfer,88000,1000,87000,Failed,Payment for goods
TXN-ZAOC-67199236,11/14/2024 12:04,11/14/2024,2024-11,12,Thursday,Nyein Nyi,45-54,Female,Business Owner,9451912841,Yangon,Dagon,Wave Money,Android,P2P Transfer,157000,0,157000,Completed,Rent payment
TXN-JEUI-24994351,3/27/2024 17:57,3/27/2024,2024-03,17,Wednesday,Yee Thant,45-54,Male,Private Sector Employee,978197400,Mandalay,Chanayethazan,Wave Money,Android,P2P Transfer,61500,0,61500,Completed,Rent payment
TXN-NNNV-43799683,7/13/2024 23:28,7/13/2024,2024-07,23,Saturday,Khin Naing,55+,Female,Trader / Merchant,988724010,Mandalay,Aungmyaythazan,Wave Money,Android,Bill Payment,152000,0,152000,Completed,Pay Government Fee
TXN-QLHL-91640281,3/23/2024 20:50,3/23/2024,2024-03,20,Saturday,Wai Zaw,18-24,Female,Trader / Merchant,9496821719,Naypyitaw,Zabuthiri,KBZPay,Android,Salary Credit,877000,0,877000,Completed,Bonus payment
TXN-CLSK-87999866,4/1/2024 15:45,4/1/2024,2024-04,15,Monday,Phyo Htun,45-54,Male,Government Employee,972724055,Mandalay,Aungmyaythazan,CB Pay,Android,Mobile Top-up,3500,0,3500,Pending,Atom (Telenor) top-up 1000 MMK
TXN-LUKD-58684151,3/25/2024 11:07,3/25/2024,2024-03,11,Monday,Nyein Maung,45-54,Male,Private Sector Employee,9448438458,Bago,Tanatpin,Wave Money,Feature Phone,Bill Payment,101500,0,101500,Failed,Pay Cable TV
TXN-OTIG-20206552,1/17/2024 10:42,1/17/2024,2024-01,10,Wednesday,Kyaw Moe,35-44,Female,Business Owner,990704496,Yangon,Bahan,OK Dollar,iOS,P2P Transfer,378500,500,378000,Completed,Personal transfer
TXN-AQHK-77423155,11/9/2024 8:35,11/9/2024,2024-11,8,Saturday,Kyaw Nyi,35-44,Female,Factory Worker,9424930596,Mandalay,Maha Aungmye,AYAPay,Android,Cash In,214000,0,214000,Failed,ATM cash in
TXN-DCKV-02471604,1/5/2024 18:20,1/5/2024,2024-01,18,Friday,Daw Lin,35-44,Male,Farmer,9733204413,Mandalay,Patheingyi,Wave Money,Feature Phone,Merchant Payment,36000,0,36000,Completed,Purchase at DKSH Myanmar
TXN-JYRT-09058827,3/24/2024 21:39,3/24/2024,2024-03,21,Sunday,Phyu Soe,18-24,Male,Government Employee,9447836091,Pathein,Pathein Township,AYAPay,Android,P2P Transfer,182000,0,182000,Completed,Personal transfer
TXN-MNXV-94465247,6/10/2024 11:13,6/10/2024,2024-06,11,Monday,Zaw Htay,18-24,Female,Freelancer,9975083044,Naypyitaw,Ottarathiri,CB Pay,Feature Phone,P2P Transfer,47500,500,47000,Completed,Transfer to Wai Wai
TXN-WPFR-63614694,7/5/2024 16:50,7/5/2024,2024-07,16,Friday,Myo Htay,25-34,Male,Government Employee,9985565749,Mandalay,Amarapura,KBZPay,Android,P2P Transfer,171500,0,171500,Completed,Money sent to family
TXN-PPEI-94178903,4/8/2024 6:02,4/8/2024,2024-04,6,Monday,Thura Myint,45-54,Male,Student,9451139898,Mandalay,Maha Aungmye,KBZPay,Android,Merchant Payment,46500,0,46500,Completed,Purchase at City Express Courier
TXN-CRFI-32122017,3/30/2024 9:42,3/30/2024,2024-03,9,Saturday,Aye Moe,35-44,Female,Private Sector Employee,9421376515,Yangon,Thingangyun,Wave Money,Feature Phone,Mobile Top-up,20000,0,20000,Completed,Atom (Telenor) top-up 5000 MMK
TXN-BPMV-10747048,1/9/2024 9:08,1/9/2024,2024-01,9,Tuesday,Nan Thu,35-44,Male,Government Employee,9496829732,Naypyitaw,Ottarathiri,Wave Money,iOS,Cash In,260500,0,260500,Completed,Cash deposit at agent
TXN-TJIW-17275480,4/15/2024 10:46,4/15/2024,2024-04,10,Monday,Shwe Myint,45-54,Male,Private Sector Employee,9963415599,Mandalay,Patheingyi,OK Dollar,iOS,Mobile Top-up,3500,0,3500,Completed,Atom (Telenor) top-up 5000 MMK
TXN-HOAF-51676216,4/27/2024 10:09,4/27/2024,2024-04,10,Saturday,Shwe Nge,45-54,Male,Factory Worker,9979576572,Yangon,Dagon,AYAPay,Android,Bill Payment,106500,0,106500,Failed,Pay Internet (Fiber)
TXN-TTGQ-48248261,2/5/2024 16:48,2/5/2024,2024-02,16,Monday,Myat Thant,25-34,Female,Private Sector Employee,9444214477,Yangon,Thingangyun,Wave Money,Android,P2P Transfer,500000,0,500000,Failed,Rent payment
TXN-FEST-53066183,2/1/2024 12:46,2/1/2024,2024-02,12,Thursday,Nyein Win,55+,Female,Student,957053496,Yangon,Dagon,KBZPay,Android,Merchant Payment,43000,0,43000,Completed,Purchase at AIA Myanmar
TXN-GSTN-79601307,12/12/2024 11:08,12/12/2024,2024-12,11,Thursday,Phyo Naing,35-44,Male,Government Employee,9258547815,Naypyitaw,Pobbathiri,Wave Money,Android,Cash In,219000,0,219000,Completed,ATM cash in
TXN-JGAS-22024782,3/26/2024 16:42,3/26/2024,2024-03,16,Tuesday,Ko Zin,25-34,Male,Freelancer,9764231830,Mandalay,Chanayethazan,KBZPay,Feature Phone,Bill Payment,158000,0,158000,Completed,Pay Electricity (YESC)
TXN-DFFH-86675983,3/5/2024 7:27,3/5/2024,2024-03,7,Tuesday,Thet Moe,45-54,Female,Business Owner,9459587413,Myitkyina,Waingmaw,CB Pay,Android,P2P Transfer,112500,1000,111500,Completed,Personal transfer
TXN-OWMP-31472514,6/4/2024 8:17,6/4/2024,2024-06,8,Tuesday,Ma Oo,35-44,Male,Freelancer,9769630448,Yangon,Mayangon,CB Pay,iOS,P2P Transfer,417500,500,417000,Completed,Personal transfer
TXN-WJOI-09198808,7/8/2024 11:10,7/8/2024,2024-07,11,Monday,Mg Nge,18-24,Male,Private Sector Employee,9258319952,Bago,Tanatpin,Wave Money,Android,Mobile Top-up,20000,0,20000,Completed,MPT top-up 3000 MMK
TXN-NVDV-53260021,8/18/2024 8:17,8/18/2024,2024-08,8,Sunday,Yee Wai,18-24,Female,Factory Worker,9426383000,Pathein,Yegyi,KBZPay,Android,Merchant Payment,81000,0,81000,Completed,Purchase at Mytel
TXN-IQPE-51937905,4/10/2024 12:41,4/10/2024,2024-04,12,Wednesday,Mg Myint,18-24,Female,Private Sector Employee,981186008,Bago,Tanatpin,Wave Money,Android,Mobile Top-up,6500,0,6500,Completed,MPT top-up 3000 MMK
TXN-ZVOM-07866617,6/12/2024 9:41,6/12/2024,2024-06,9,Wednesday,Soe Phyo,18-24,Female,Business Owner,9764883607,Mandalay,Amarapura,OK Dollar,Android,Merchant Payment,38000,0,38000,Completed,Purchase at City Mart Supermarket
TXN-ZIQU-48140696,1/14/2024 17:26,1/14/2024,2024-01,17,Sunday,Phyo Htay,55+,Male,Government Employee,9769312697,Yangon,Bahan,CB Pay,Android,Bill Payment,97000,0,97000,Completed,Pay Cable TV
TXN-AKUC-15826128,3/13/2024 0:56,3/13/2024,2024-03,0,Wednesday,Ma Zin,35-44,Female,Business Owner,9423577881,Taunggyi,Hopong,KBZPay,Android,Cash In,339000,0,339000,Completed,Cash deposit at agent
TXN-HYFM-20326192,12/13/2024 17:16,12/13/2024,2024-12,17,Friday,Su Hlaing,35-44,Female,Government Employee,9966604164,Yangon,Mayangon,CB Pay,Feature Phone,Merchant Payment,94500,0,94500,Completed,Purchase at Mytel
TXN-AMPF-81802984,2/4/2024 17:10,2/4/2024,2024-02,17,Sunday,Shwe Kyaw,45-54,Female,Freelancer,9432870562,Mandalay,Chanayethazan,Wave Money,Android,P2P Transfer,365500,0,365500,Pending,Personal transfer
TXN-PINJ-59922684,2/7/2024 17:41,2/7/2024,2024-02,17,Wednesday,Nyein Moe,25-34,Male,Private Sector Employee,9336945964,Yangon,Mingaladon,AYAPay,Feature Phone,Mobile Top-up,4000,0,4000,Completed,Mytel top-up 3000 MMK
TXN-YEFP-35426899,10/21/2024 15:20,10/21/2024,2024-10,15,Monday,Nge Shwe,45-54,Female,Farmer,9987320331,Bago,Tanatpin,AYAPay,Feature Phone,Cash In,205500,0,205500,Completed,Cash deposit at agent
TXN-CRYE-62733284,9/7/2024 14:41,9/7/2024,2024-09,14,Saturday,Naing Nyi,25-34,Female,Student,9444858193,Yangon,Kamayut,OK Dollar,Android,Cash Out,42500,500,42000,Completed,ATM withdrawal
TXN-VQID-43422067,4/9/2024 18:30,4/9/2024,2024-04,18,Tuesday,Yee Soe,35-44,Male,Private Sector Employee,9988365203,Yangon,Sanchaung,KBZPay,Feature Phone,Bill Payment,44000,0,44000,Completed,Pay Electricity (YESC)
TXN-BPIY-19645354,1/21/2024 8:20,1/21/2024,2024-01,8,Sunday,Pyae Htay,18-24,Female,Government Employee,9769772781,Yangon,Tamwe,Wave Money,Android,P2P Transfer,101000,0,101000,Failed,Personal transfer
TXN-OFEF-88418435,1/17/2024 19:32,1/17/2024,2024-01,19,Wednesday,Pyae San,18-24,Female,Government Employee,9422958066,Yangon,Mingaladon,AYAPay,iOS,Merchant Payment,76000,0,76000,Completed,Purchase at Myanmar Plaza
TXN-ZYMR-25008990,1/30/2024 11:19,1/30/2024,2024-01,11,Tuesday,Soe Thu,25-34,Male,Business Owner,989711121,Yangon,Hlaing,AYAPay,iOS,P2P Transfer,124500,0,124500,Pending,Rent payment
TXN-NZBM-17641344,5/9/2024 20:41,5/9/2024,2024-05,20,Thursday,Nyein San,18-24,Female,Government Employee,976424295,Pathein,Maubin,CB Pay,iOS,Bill Payment,76000,0,76000,Completed,Pay Internet (Fiber)
TXN-QBMY-91148675,2/21/2024 13:36,2/21/2024,2024-02,13,Wednesday,Kyaw Nge,25-34,Male,Business Owner,9495435884,Mandalay,Chanayethazan,AYAPay,iOS,P2P Transfer,17000,0,17000,Completed,Money sent to family
TXN-BVWK-79005305,9/10/2024 15:53,9/10/2024,2024-09,15,Tuesday,Nyein Win,25-34,Male,Private Sector Employee,952675512,Yangon,Dagon,KBZPay,Feature Phone,Cash In,596000,0,596000,Completed,ATM cash in
TXN-GEBE-98354986,8/30/2024 8:05,8/30/2024,2024-08,8,Friday,Nan Kyaw,25-34,Male,Government Employee,9318166496,Yangon,Sanchaung,Wave Money,Android,Mobile Top-up,7000,0,7000,Completed,Mytel top-up 10000 MMK
TXN-WVPJ-38729723,2/6/2024 14:44,2/6/2024,2024-02,14,Tuesday,Phyo Aung,25-34,Male,Government Employee,9433244123,Yangon,Bahan,KBZPay,Android,Cash In,131500,0,131500,Completed,Cash deposit at agent
TXN-HJWT-22912948,11/19/2024 11:23,11/19/2024,2024-11,11,Tuesday,Ko Myint,45-54,Female,Student,996252654,Yangon,Insein,AYAPay,Android,Merchant Payment,133500,0,133500,Completed,Purchase at DKSH Myanmar
TXN-AEBF-64511400,3/6/2024 16:53,3/6/2024,2024-03,16,Wednesday,Thet Htun,35-44,Female,Factory Worker,9312730346,Yangon,Mingaladon,KBZPay,iOS,P2P Transfer,55500,0,55500,Completed,Rent payment
TXN-OTOO-89239008,10/21/2024 14:24,10/21/2024,2024-10,14,Monday,Khin Khaing,35-44,Female,Private Sector Employee,952529867,Yangon,Kamayut,AYAPay,Feature Phone,P2P Transfer,59000,0,59000,Completed,Transfer to Myat Shwe
TXN-DHDJ-32356118,1/15/2024 13:02,1/15/2024,2024-01,13,Monday,Ma Kyaw,45-54,Female,Government Employee,9256861205,Mandalay,Amarapura,AYAPay,Android,Cash Out,262000,3000,259000,Completed,ATM withdrawal
TXN-XBBA-67418145,3/4/2024 10:46,3/4/2024,2024-03,10,Monday,Ko Aung,25-34,Male,Private Sector Employee,958424560,Yangon,Dagon,Wave Money,Android,Bill Payment,52000,0,52000,Completed,Pay School Fees
TXN-VASF-04321155,12/4/2024 14:25,12/4/2024,2024-12,14,Wednesday,Myat Aye,25-34,Female,Trader / Merchant,9318970155,Yangon,Insein,AYAPay,Android,P2P Transfer,95000,0,95000,Completed,Transfer to Phyo Aye
TXN-LDUT-44516763,4/11/2024 17:25,4/11/2024,2024-04,17,Thursday,Daw Htay,35-44,Male,Factory Worker,993944988,Yangon,Tamwe,Wave Money,Android,Cash In,223500,0,223500,Completed,ATM cash in
TXN-GHJG-33346693,7/16/2024 16:00,7/16/2024,2024-07,16,Tuesday,Soe Thu,18-24,Male,Student,9434479513,Sittwe,Ponnagyun,AYAPay,Android,P2P Transfer,124000,0,124000,Completed,Payment for goods
TXN-GRVN-84922219,9/3/2024 17:37,9/3/2024,2024-09,17,Tuesday,Khin Nge,25-34,Male,Student,9268264609,Yangon,Sanchaung,AYAPay,iOS,Cash Out,314000,2500,311500,Completed,ATM withdrawal
TXN-ZOMO-31913726,10/1/2024 17:17,10/1/2024,2024-10,17,Tuesday,Myat Shwe,18-24,Female,Business Owner,9763682691,Yangon,Mayangon,Wave Money,Android,P2P Transfer,113000,0,113000,Pending,Personal transfer
TXN-MOHI-16904606,10/29/2024 18:11,10/29/2024,2024-10,18,Tuesday,Mg Lwin,35-44,Female,Trader / Merchant,9428886367,Yangon,Sanchaung,Wave Money,Feature Phone,Merchant Payment,102000,0,102000,Failed,Purchase at Mytel
